user_id,graph_degree,graph_2hop_count,graph_comp_size,graph_clustering,graph_pagerank
12457,0,0,1,0.0,6e-06
12480,0,0,1,0.0,6e-06
12645,0,0,1,0.0,6e-06
12675,0,0,1,0.0,6e-06
12995,0,0,1,0.0,6e-06
13358,0,0,1,0.0,6e-06
13715,42,1426,13672,0.0087,3.2e-05
13805,0,0,1,0.0,6e-06
13826,12,117,13672,0.0082,3e-05
13910,0,0,1,0.0,6e-06
14124,0,0,1,0.0,6e-06
14304,0,0,1,0.0,6e-06
14531,0,0,1,0.0,6e-06
14748,0,0,1,0.0,6e-06
15222,0,0,1,0.0,6e-06
15228,0,0,1,0.0,6e-06
15819,15,18,13672,0.0082,4.1e-05
15897,0,0,1,0.0,6e-06
16029,0,0,1,0.0,6e-06
16403,0,0,1,0.0,6e-06
16644,0,0,1,0.0,6e-06
16858,44,300,13672,0.004,6.9e-05
17338,0,0,1,0.0,6e-06
17514,0,0,1,0.0,6e-06
17637,0,0,1,0.0,6e-06
17952,0,0,1,0.0,6e-06
18347,0,0,1,0.0,6e-06
18604,0,0,1,0.0,6e-06
18624,0,0,1,0.0,6e-06
19011,0,0,1,0.0,6e-06
19109,2,0,3,0.0,5.5e-05
19471,0,0,1,0.0,6e-06
19565,1,1,13672,0.0,1.9e-05
20075,22,971,13672,0.0082,2.7e-05
20414,1,0,2,0.0,3.6e-05
20613,0,0,1,0.0,6e-06
20977,0,0,1,0.0,6e-06
21207,1,1,3,0.0,2.7e-05
21411,1,0,2,0.0,3.6e-05
23077,1,113,13672,0.0,7e-06
23285,28,1148,13672,0.0089,2.2e-05
23481,0,0,1,0.0,6e-06
23557,1,56,13672,0.0,8e-06
24035,0,0,1,0.0,6e-06
24070,829,2830,13672,0.0011,0.000911
24555,16,100,13672,0.0082,3.3e-05
24704,1,2,13672,0.0,2.1e-05
24875,0,0,1,0.0,6e-06
25003,1,5,11,0.0,1.6e-05
25326,0,0,1,0.0,6e-06
25551,0,0,1,0.0,6e-06
25608,1,21,13672,0.0,8e-06
25616,0,0,1,0.0,6e-06
25664,0,0,1,0.0,6e-06
25682,0,0,1,0.0,6e-06
25791,0,0,1,0.0,6e-06
26116,0,0,1,0.0,6e-06
26202,0,0,1,0.0,6e-06
26550,0,0,1,0.0,6e-06
26677,0,0,1,0.0,6e-06
26686,0,0,1,0.0,6e-06
26699,0,0,1,0.0,6e-06
26896,57,172,13672,0.0061,7.7e-05
27101,0,0,1,0.0,6e-06
27336,0,0,1,0.0,6e-06
27520,1,0,2,0.0,3.6e-05
27791,1,1,3,0.0,3.7e-05
28027,1,0,2,0.0,3.6e-05
28042,51,1939,13672,0.0046,5.6e-05
28709,85,2803,13672,0.0044,6.5e-05
29158,45,739,13672,0.0083,4.3e-05
29223,20,83,13672,0.0066,5.7e-05
29270,0,0,1,0.0,6e-06
29285,0,0,1,0.0,6e-06
29405,1,0,2,0.0,3.6e-05
30241,0,0,1,0.0,6e-06
30676,0,0,1,0.0,6e-06
30705,0,0,1,0.0,6e-06
30732,45,739,13672,0.0083,4.3e-05
31059,1,0,2,0.0,3.6e-05
31499,1,1,3,0.0,2.7e-05
31856,0,0,1,0.0,6e-06
31919,1,0,2,0.0,3.6e-05
31998,0,0,1,0.0,6e-06
32374,0,0,1,0.0,6e-06
32727,24,382,13672,0.0049,3.9e-05
33412,0,0,1,0.0,6e-06
33612,0,0,1,0.0,6e-06
34132,0,0,1,0.0,6e-06
34138,0,0,1,0.0,6e-06
34379,0,0,1,0.0,6e-06
34766,43,594,13672,0.0083,4.1e-05
34770,0,0,1,0.0,6e-06
35061,0,0,1,0.0,6e-06
35087,3,3,13672,0.0055,6.2e-05
35780,0,0,1,0.0,6e-06
36030,1,0,2,0.0,3.6e-05
36523,0,0,1,0.0,6e-06
36905,2,1,13672,0.0082,2.6e-05
36909,0,0,1,0.0,6e-06
37136,0,0,1,0.0,6e-06
37457,0,0,1,0.0,6e-06
37474,3,179,13672,0.0027,1.9e-05
38089,0,0,1,0.0,6e-06
38287,0,0,1,0.0,6e-06
38469,0,0,1,0.0,6e-06
38903,0,0,1,0.0,6e-06
39211,0,0,1,0.0,6e-06
40626,0,0,1,0.0,6e-06
40764,30,210,13672,0.0082,4.1e-05
40784,0,0,1,0.0,6e-06
40903,25,287,13672,0.0082,3.5e-05
41042,0,0,1,0.0,6e-06
41278,1,0,2,0.0,3.6e-05
42682,0,0,1,0.0,6e-06
43515,1,1,13672,0.0,1.6e-05
44719,0,0,1,0.0,6e-06
45118,1,30,13672,0.0,8e-06
45492,0,0,1,0.0,6e-06
45615,0,0,1,0.0,6e-06
46218,0,0,1,0.0,6e-06
46251,0,0,1,0.0,6e-06
46307,0,0,1,0.0,6e-06
46335,0,0,1,0.0,6e-06
46496,0,0,1,0.0,6e-06
47151,0,0,1,0.0,6e-06
47341,0,0,1,0.0,6e-06
47378,5,60,13672,0.0008,4.7e-05
47382,0,0,1,0.0,6e-06
47431,0,0,1,0.0,6e-06
48690,0,0,1,0.0,6e-06
48895,0,0,1,0.0,6e-06
49180,0,0,1,0.0,6e-06
49892,0,0,1,0.0,6e-06
50017,2,19,13672,0.0082,1.7e-05
50649,34,202,13672,0.0133,3.7e-05
50955,0,0,1,0.0,6e-06
51142,0,0,1,0.0,6e-06
51314,0,0,1,0.0,6e-06
51652,0,0,1,0.0,6e-06
51990,204,1637,13672,0.0023,0.000153
52978,0,0,1,0.0,6e-06
53285,0,0,1,0.0,6e-06
53448,0,0,1,0.0,6e-06
53474,0,0,1,0.0,6e-06
53777,2,9,13672,0.0082,1.6e-05
53801,0,0,1,0.0,6e-06
53919,0,0,1,0.0,6e-06
54197,24,698,13672,0.0041,4.1e-05
54373,0,0,1,0.0,6e-06
55492,1,1,13672,0.0,2e-05
55889,1,0,2,0.0,3.6e-05
55969,0,0,1,0.0,6e-06
55996,1,0,2,0.0,3.6e-05
56400,0,0,1,0.0,6e-06
56485,0,0,1,0.0,6e-06
56514,4,6,11,0.0041,4.9e-05
56528,41,1691,13672,0.0083,3.7e-05
56609,0,0,1,0.0,6e-06
57049,13,556,13672,0.0082,3.8e-05
57212,0,0,1,0.0,6e-06
57369,1,131,13672,0.0,7e-06
57399,1,1,13672,0.0,1.7e-05
57789,0,0,1,0.0,6e-06
57987,0,0,1,0.0,6e-06
58208,0,0,1,0.0,6e-06
58517,0,0,1,0.0,6e-06
59380,1,0,2,0.0,3.6e-05
59471,1,1,4,0.0,2.6e-05
60401,0,0,1,0.0,6e-06
60752,33,660,13672,0.0082,4.3e-05
60846,0,0,1,0.0,6e-06
60847,71,1483,13672,0.0046,6.6e-05
60955,0,0,1,0.0,6e-06
61052,2,0,3,0.0,5.5e-05
61534,0,0,1,0.0,6e-06
61714,2,1,13672,0.0,4.1e-05
62020,0,0,1,0.0,6e-06
62539,0,0,1,0.0,6e-06
62599,2,63,13672,0.0,2.1e-05
62923,0,0,1,0.0,6e-06
63282,0,0,1,0.0,6e-06
63609,49,1036,13672,0.008,4.4e-05
63753,2,0,3,0.0,5.5e-05
65022,0,0,1,0.0,6e-06
65111,0,0,1,0.0,6e-06
65201,2,84,13672,0.0,2.2e-05
65415,0,0,1,0.0,6e-06
65692,0,0,1,0.0,6e-06
65853,0,0,1,0.0,6e-06
66263,0,0,1,0.0,6e-06
68064,0,0,1,0.0,6e-06
68347,11,253,13672,0.008,2.3e-05
68619,0,0,1,0.0,6e-06
68896,0,0,1,0.0,6e-06
69035,0,0,1,0.0,6e-06
69185,0,0,1,0.0,6e-06
69278,0,0,1,0.0,6e-06
69506,61,1819,13672,0.0037,7.3e-05
70100,68,1942,13672,0.0106,7.5e-05
70403,2,28,13672,0.0,2.3e-05
71678,28,789,13672,0.0077,3.9e-05
71759,0,0,1,0.0,6e-06
72263,4,0,5,0.0082,3.6e-05
72342,1,48,13672,0.0,8e-06
73088,0,0,1,0.0,6e-06
73750,1,0,2,0.0,3.6e-05
73836,0,0,1,0.0,6e-06
73856,0,0,1,0.0,6e-06
74184,0,0,1,0.0,6e-06
74664,0,0,1,0.0,6e-06
74790,0,0,1,0.0,6e-06
75237,95,1526,13672,0.0049,8.9e-05
75286,0,0,1,0.0,6e-06
75297,2,0,3,0.0,5.5e-05
75463,0,0,1,0.0,6e-06
75742,1,0,2,0.0,3.6e-05
75943,0,0,1,0.0,6e-06
76090,0,0,1,0.0,6e-06
76248,46,334,13672,0.0053,6.3e-05
76382,0,0,1,0.0,6e-06
76404,0,0,1,0.0,6e-06
76590,0,0,1,0.0,6e-06
76757,0,0,1,0.0,6e-06
76899,30,2006,13672,0.0094,3.2e-05
77533,0,0,1,0.0,6e-06
77810,23,106,13672,0.0082,3.9e-05
78057,0,0,1,0.0,6e-06
78454,3,226,13672,0.0,2.1e-05
78831,2,159,13672,0.0,2.1e-05
79083,6,16,13672,0.0055,2.7e-05
79152,0,0,1,0.0,6e-06
79692,0,0,1,0.0,6e-06
80366,0,0,1,0.0,6e-06
80501,19,1036,13672,0.0078,2.1e-05
80796,0,0,1,0.0,6e-06
81094,1,147,13672,0.0,7e-06
82185,0,0,1,0.0,6e-06
82335,0,0,1,0.0,6e-06
82362,0,0,1,0.0,6e-06
82433,0,0,1,0.0,6e-06
82561,27,1703,13672,0.01,2.3e-05
83214,0,0,1,0.0,6e-06
83566,0,0,1,0.0,6e-06
84322,6,68,13672,0.0082,2.5e-05
84432,0,0,1,0.0,6e-06
85345,0,0,1,0.0,6e-06
86230,0,0,1,0.0,6e-06
86259,0,0,1,0.0,6e-06
86355,31,1207,13672,0.0077,3.5e-05
86440,0,0,1,0.0,6e-06
86459,0,0,1,0.0,6e-06
86520,0,0,1,0.0,6e-06
86978,0,0,1,0.0,6e-06
87320,0,0,1,0.0,6e-06
87419,0,0,1,0.0,6e-06
87536,0,0,1,0.0,6e-06
87671,7,11,13672,0.0083,2.8e-05
89156,0,0,1,0.0,6e-06
89275,0,0,1,0.0,6e-06
89302,4,9,13672,0.0014,5.5e-05
89742,51,436,13672,0.0035,9.1e-05
90139,2,0,3,0.0082,3.6e-05
90615,1,0,2,0.0,3.6e-05
90809,3,277,13672,0.0027,2.9e-05
91675,0,0,1,0.0,6e-06
92025,1,0,2,0.0,3.6e-05
92486,0,0,1,0.0,6e-06
92519,0,0,1,0.0,6e-06
92992,2,62,13672,0.013,1.1e-05
93021,0,0,1,0.0,6e-06
93294,0,0,1,0.0,6e-06
93453,0,0,1,0.0,6e-06
94079,0,0,1,0.0,6e-06
94456,0,0,1,0.0,6e-06
95441,29,602,13672,0.0077,5.5e-05
95634,0,0,1,0.0,6e-06
95707,89,1970,13672,0.0023,0.000111
96052,0,0,1,0.0,6e-06
96145,20,196,13672,0.0061,4.9e-05
96162,0,0,1,0.0,6e-06
96284,0,0,1,0.0,6e-06
96777,0,0,1,0.0,6e-06
97072,0,0,1,0.0,6e-06
97273,0,0,1,0.0,6e-06
97425,0,0,1,0.0,6e-06
97614,0,0,1,0.0,6e-06
98066,25,803,13672,0.0115,1.9e-05
98541,0,0,1,0.0,6e-06
98582,0,0,1,0.0,6e-06
98745,0,0,1,0.0,6e-06
98814,0,0,1,0.0,6e-06
99830,33,1755,13672,0.0083,3.1e-05
100191,1,0,2,0.0,3.6e-05
100295,0,0,1,0.0,6e-06
100404,0,0,1,0.0,6e-06
100500,0,0,1,0.0,6e-06
100542,1,105,13672,0.0,7e-06
100580,0,0,1,0.0,6e-06
100762,1,2,13672,0.0,2e-05
101419,0,0,1,0.0,6e-06
101929,0,0,1,0.0,6e-06
102860,2,0,3,0.0,5.5e-05
102995,0,0,1,0.0,6e-06
103146,31,2362,13672,0.0078,3.6e-05
103829,75,1459,13672,0.0108,2.8e-05
104111,1,0,2,0.0,3.6e-05
104367,0,0,1,0.0,6e-06
104635,0,0,1,0.0,6e-06
104800,0,0,1,0.0,6e-06
104890,0,0,1,0.0,6e-06
105087,0,0,1,0.0,6e-06
105093,0,0,1,0.0,6e-06
105401,0,0,1,0.0,6e-06
105552,0,0,1,0.0,6e-06
105871,0,0,1,0.0,6e-06
106249,0,0,1,0.0,6e-06
107132,0,0,1,0.0,6e-06
107218,33,401,13672,0.0085,4.3e-05
107323,0,0,1,0.0,6e-06
107361,4,1,13672,0.0072,4.5e-05
107559,0,0,1,0.0,6e-06
107569,0,0,1,0.0,6e-06
107579,3,83,13672,0.0027,1.6e-05
107639,0,0,1,0.0,6e-06
108283,0,0,1,0.0,6e-06
108779,0,0,1,0.0,6e-06
108941,1,308,13672,0.0,7e-06
109330,0,0,1,0.0,6e-06
109511,0,0,1,0.0,6e-06
109684,0,0,1,0.0,6e-06
110037,1,335,13672,0.0,7e-06
110867,0,0,1,0.0,6e-06
111328,0,0,1,0.0,6e-06
111567,0,0,1,0.0,6e-06
111684,1,0,2,0.0,3.6e-05
111782,66,1961,13672,0.0057,5.8e-05
112013,0,0,1,0.0,6e-06
112289,27,789,13672,0.0083,3e-05
112493,1,0,2,0.0,3.6e-05
112770,0,0,1,0.0,6e-06
112916,1,0,2,0.0,3.6e-05
113194,1,61,13672,0.0,7e-06
113233,0,0,1,0.0,6e-06
113275,0,0,1,0.0,6e-06
113450,43,253,13672,0.0083,4.7e-05
113839,0,0,1,0.0,6e-06
113953,0,0,1,0.0,6e-06
114071,0,0,1,0.0,6e-06
114178,0,0,1,0.0,6e-06
114604,0,0,1,0.0,6e-06
114802,0,0,1,0.0,6e-06
115140,0,0,1,0.0,6e-06
115141,0,0,1,0.0,6e-06
115243,0,0,1,0.0,6e-06
115370,0,0,1,0.0,6e-06
115993,0,0,1,0.0,6e-06
116084,23,690,13672,0.0083,3e-05
116348,0,0,1,0.0,6e-06
116741,9,274,13672,0.0083,2e-05
116976,0,0,1,0.0,6e-06
117211,0,0,1,0.0,6e-06
117367,0,0,1,0.0,6e-06
117923,1,0,2,0.0,3.6e-05
117932,42,1426,13672,0.0087,3.2e-05
118517,4,60,13672,0.0014,3.8e-05
118915,0,0,1,0.0,6e-06
118970,0,0,1,0.0,6e-06
119268,28,411,13672,0.0079,3.9e-05
119376,0,0,1,0.0,6e-06
119533,0,0,1,0.0,6e-06
119541,0,0,1,0.0,6e-06
119619,0,0,1,0.0,6e-06
120350,34,1754,13672,0.0078,3.1e-05
120457,0,0,1,0.0,6e-06
120589,0,0,1,0.0,6e-06
120694,0,0,1,0.0,6e-06
120720,118,2247,13672,0.0023,9.7e-05
121226,0,0,1,0.0,6e-06
121718,0,0,1,0.0,6e-06
121820,0,0,1,0.0,6e-06
121953,10,15,13672,0.0009,0.000113
121966,0,0,1,0.0,6e-06
121991,0,0,1,0.0,6e-06
122005,0,0,1,0.0,6e-06
122042,0,0,1,0.0,6e-06
122129,0,0,1,0.0,6e-06
122305,23,120,13672,0.0082,3.8e-05
122557,0,0,1,0.0,6e-06
123571,0,0,1,0.0,6e-06
123976,0,0,1,0.0,6e-06
124113,0,0,1,0.0,6e-06
124960,0,0,1,0.0,6e-06
125027,1,20,13672,0.0,8e-06
125088,0,0,1,0.0,6e-06
125178,1,31,13672,0.0,7e-06
125235,0,0,1,0.0,6e-06
125358,0,0,1,0.0,6e-06
126027,0,0,1,0.0,6e-06
126035,0,0,1,0.0,6e-06
126210,0,0,1,0.0,6e-06
126333,1,0,2,0.0,3.6e-05
126460,0,0,1,0.0,6e-06
126614,1,0,2,0.0,3.6e-05
127087,0,0,1,0.0,6e-06
127520,0,0,1,0.0,6e-06
127644,0,0,1,0.0,6e-06
127787,0,0,1,0.0,6e-06
128280,1,5,13672,0.0,1.8e-05
128332,0,0,1,0.0,6e-06
128427,0,0,1,0.0,6e-06
128571,0,0,1,0.0,6e-06
128886,1,6,13672,0.0,1.2e-05
129250,0,0,1,0.0,6e-06
129370,8,145,13672,0.0084,1.9e-05
129436,0,0,1,0.0,6e-06
129465,0,0,1,0.0,6e-06
129646,12,136,13672,0.005,4.7e-05
130162,1,0,2,0.0,3.6e-05
130585,0,0,1,0.0,6e-06
130677,0,0,1,0.0,6e-06
130703,1,0,2,0.0,3.6e-05
130877,0,0,1,0.0,6e-06
131195,1,2,13672,0.0,1.6e-05
131436,0,0,1,0.0,6e-06
131481,1,0,2,0.0,3.6e-05
131646,0,0,1,0.0,6e-06
131928,43,253,13672,0.0083,4.7e-05
131955,0,0,1,0.0,6e-06
131965,0,0,1,0.0,6e-06
132089,0,0,1,0.0,6e-06
132159,1,31,13672,0.0,8e-06
132430,0,0,1,0.0,6e-06
132751,0,0,1,0.0,6e-06
132944,0,0,1,0.0,6e-06
133115,0,0,1,0.0,6e-06
133472,0,0,1,0.0,6e-06
133516,1,0,2,0.0,3.6e-05
134021,0,0,1,0.0,6e-06
134058,1,7,13672,0.0,1.2e-05
134260,0,0,1,0.0,6e-06
134314,0,0,1,0.0,6e-06
134322,0,0,1,0.0,6e-06
134414,0,0,1,0.0,6e-06
134662,0,0,1,0.0,6e-06
134781,0,0,1,0.0,6e-06
134880,2,5,13672,0.0,2.9e-05
134943,8,542,13672,0.0047,4.9e-05
135080,0,0,1,0.0,6e-06
135127,1,1,3,0.0,2.7e-05
135229,2,1,4,0.0082,3.5e-05
135284,0,0,1,0.0,6e-06
135646,0,0,1,0.0,6e-06
135943,0,0,1,0.0,6e-06
136293,0,0,1,0.0,6e-06
136302,0,0,1,0.0,6e-06
136759,1,2,13672,0.0,1.7e-05
136820,4,7,13672,0.0041,4.4e-05
136948,0,0,1,0.0,6e-06
136964,0,0,1,0.0,6e-06
137011,6,554,13672,0.0089,1.7e-05
137534,0,0,1,0.0,6e-06
137558,0,0,1,0.0,6e-06
137779,0,0,1,0.0,6e-06
137818,2,8,13672,0.0,2.7e-05
138074,1,48,13672,0.0,8e-06
138211,0,0,1,0.0,6e-06
138896,0,0,1,0.0,6e-06
139053,0,0,1,0.0,6e-06
139195,0,0,1,0.0,6e-06
139215,0,0,1,0.0,6e-06
139287,0,0,1,0.0,6e-06
139505,0,0,1,0.0,6e-06
139619,2,2,13672,0.0082,3.1e-05
140181,0,0,1,0.0,6e-06
140540,0,0,1,0.0,6e-06
141320,43,601,13672,0.0083,4.3e-05
141589,26,105,13672,0.0113,4.8e-05
141722,0,0,1,0.0,6e-06
142007,0,0,1,0.0,6e-06
142223,0,0,1,0.0,6e-06
142500,0,0,1,0.0,6e-06
142541,0,0,1,0.0,6e-06
142966,0,0,1,0.0,6e-06
143338,4,0,5,0.0,9.1e-05
143512,2,1,13672,0.0,4.1e-05
143979,0,0,1,0.0,6e-06
144069,25,1142,13672,0.0111,2e-05
144490,0,0,1,0.0,6e-06
144552,1,0,2,0.0,3.6e-05
145066,0,0,1,0.0,6e-06
145170,0,0,1,0.0,6e-06
145370,0,0,1,0.0,6e-06
145509,0,0,1,0.0,6e-06
145624,0,0,1,0.0,6e-06
146066,0,0,1,0.0,6e-06
146094,1,195,13672,0.0,7e-06
146716,0,0,1,0.0,6e-06
146866,1,0,2,0.0,3.6e-05
147136,0,0,1,0.0,6e-06
147545,0,0,1,0.0,6e-06
147633,0,0,1,0.0,6e-06
147663,0,0,1,0.0,6e-06
148180,1,0,2,0.0,3.6e-05
148495,4,39,13672,0.0082,2.6e-05
148838,0,0,1,0.0,6e-06
149547,2,2,5,0.0082,3.5e-05
149551,32,490,13672,0.0072,4.2e-05
150074,0,0,1,0.0,6e-06
150179,0,0,1,0.0,6e-06
150687,0,0,1,0.0,6e-06
150715,0,0,1,0.0,6e-06
150833,2,6,13672,0.0,2.7e-05
150862,20,138,13672,0.0087,2.6e-05
150991,16,329,13672,0.0045,3.1e-05
151120,1,30,13672,0.0,7e-06
151834,0,0,1,0.0,6e-06
151842,0,0,1,0.0,6e-06
151860,0,0,1,0.0,6e-06
152462,2,195,13672,0.0,2.1e-05
152470,0,0,1,0.0,6e-06
154176,88,1948,13672,0.0029,9.8e-05
154248,68,1346,13672,0.0049,4.5e-05
154844,0,0,1,0.0,6e-06
154872,0,0,1,0.0,6e-06
155206,0,0,1,0.0,6e-06
155916,0,0,1,0.0,6e-06
156392,0,0,1,0.0,6e-06
156462,0,0,1,0.0,6e-06
156625,0,0,1,0.0,6e-06
156708,1,551,13672,0.0,7e-06
156785,0,0,1,0.0,6e-06
156880,0,0,1,0.0,6e-06
157057,0,0,1,0.0,6e-06
157291,2,31,13672,0.0,2.2e-05
157720,0,0,1,0.0,6e-06
157798,0,0,1,0.0,6e-06
158025,0,0,1,0.0,6e-06
158428,1,0,2,0.0,3.6e-05
159200,0,0,1,0.0,6e-06
159859,1,0,2,0.0,3.6e-05
159863,1,0,2,0.0,3.6e-05
159992,0,0,1,0.0,6e-06
160035,0,0,1,0.0,6e-06
160243,0,0,1,0.0,6e-06
160302,2,1,4,0.0,4.7e-05
160800,0,0,1,0.0,6e-06
160839,3,7,13672,0.0027,3.4e-05
161152,1,1,3,0.0,2.7e-05
161166,0,0,1,0.0,6e-06
162067,0,0,1,0.0,6e-06
162165,69,1181,13672,0.0099,2.5e-05
162685,0,0,1,0.0,6e-06
163329,0,0,1,0.0,6e-06
163921,0,0,1,0.0,6e-06
163938,0,0,1,0.0,6e-06
164005,0,0,1,0.0,6e-06
164073,1,216,13672,0.0,7e-06
164125,0,0,1,0.0,6e-06
165203,1,1,13672,0.0,1.9e-05
165326,0,0,1,0.0,6e-06
165344,0,0,1,0.0,6e-06
165740,0,0,1,0.0,6e-06
166931,0,0,1,0.0,6e-06
167091,0,0,1,0.0,6e-06
167218,13,432,13672,0.0083,2e-05
167307,1,0,2,0.0,3.6e-05
167732,0,0,1,0.0,6e-06
168193,0,0,1,0.0,6e-06
168474,0,0,1,0.0,6e-06
169071,0,0,1,0.0,6e-06
169080,1,5,13672,0.0,1e-05
169118,3,0,4,0.0027,5.3e-05
169352,1,13,13672,0.0,1.2e-05
169615,13,803,13672,0.0082,2.8e-05
169624,0,0,1,0.0,6e-06
169709,0,0,1,0.0,6e-06
170032,0,0,1,0.0,6e-06
170451,0,0,1,0.0,6e-06
170601,0,0,1,0.0,6e-06
170857,16,712,13672,0.0082,2.9e-05
171040,0,0,1,0.0,6e-06
171363,0,0,1,0.0,6e-06
171518,1,0,2,0.0,3.6e-05
171638,2,2,13672,0.0082,3e-05
171650,22,656,13672,0.0085,2.8e-05
171978,0,0,1,0.0,6e-06
172435,0,0,1,0.0,6e-06
172550,0,0,1,0.0,6e-06
172644,1,24,13672,0.0,8e-06
172882,221,2296,13672,0.0116,0.000138
173361,0,0,1,0.0,6e-06
173751,0,0,1,0.0,6e-06
173957,92,2549,13672,0.0024,0.0001
174036,0,0,1,0.0,6e-06
174069,14,6,13672,0.0084,3.2e-05
174180,0,0,1,0.0,6e-06
175327,0,0,1,0.0,6e-06
175337,1,5,13672,0.0,1.6e-05
175444,0,0,1,0.0,6e-06
175735,0,0,1,0.0,6e-06
175969,0,0,1,0.0,6e-06
176209,0,0,1,0.0,6e-06
176426,0,0,1,0.0,6e-06
176993,0,0,1,0.0,6e-06
177466,2,55,13672,0.0082,1.5e-05
177508,0,0,1,0.0,6e-06
177527,0,0,1,0.0,6e-06
177548,0,0,1,0.0,6e-06
177589,0,0,1,0.0,6e-06
177643,0,0,1,0.0,6e-06
177766,0,0,1,0.0,6e-06
177993,23,120,13672,0.0082,3.8e-05
178070,1,1,6,0.0,2.5e-05
178277,0,0,1,0.0,6e-06
178397,0,0,1,0.0,6e-06
178629,0,0,1,0.0,6e-06
178642,0,0,1,0.0,6e-06
178841,9,180,13672,0.007,3.3e-05
178915,0,0,1,0.0,6e-06
179010,0,0,1,0.0,6e-06
179133,0,0,1,0.0,6e-06
179237,0,0,1,0.0,6e-06
179338,0,0,1,0.0,6e-06
179756,0,0,1,0.0,6e-06
179955,13,332,13672,0.0084,2.2e-05
180116,1,3,13672,0.0,1.6e-05
180137,0,0,1,0.0,6e-06
180174,5,87,13672,0.0049,4.3e-05
180193,0,0,1,0.0,6e-06
180576,0,0,1,0.0,6e-06
180935,0,0,1,0.0,6e-06
181541,0,0,1,0.0,6e-06
181607,0,0,1,0.0,6e-06
181712,0,0,1,0.0,6e-06
181908,0,0,1,0.0,6e-06
182895,1,0,2,0.0,3.6e-05
182909,0,0,1,0.0,6e-06
182946,0,0,1,0.0,6e-06
183304,0,0,1,0.0,6e-06
185106,2,12,13672,0.0,3.4e-05
185739,0,0,1,0.0,6e-06
185862,0,0,1,0.0,6e-06
186157,0,0,1,0.0,6e-06
186694,0,0,1,0.0,6e-06
187454,0,0,1,0.0,6e-06
187634,0,0,1,0.0,6e-06
187640,3,15,13672,0.0,4.5e-05
188461,17,44,13672,0.0082,3.7e-05
188668,5,21,13672,0.0034,2.9e-05
188790,33,1185,13672,0.0087,2.4e-05
189313,0,0,1,0.0,6e-06
189344,0,0,1,0.0,6e-06
189420,0,0,1,0.0,6e-06
190020,3,202,13672,0.0027,1.9e-05
190133,1,14,13672,0.0,9e-06
190549,0,0,1,0.0,6e-06
190610,0,0,1,0.0,6e-06
190725,0,0,1,0.0,6e-06
191245,0,0,1,0.0,6e-06
191391,0,0,1,0.0,6e-06
191713,1,0,2,0.0,3.6e-05
191946,0,0,1,0.0,6e-06
192129,25,287,13672,0.0082,3.5e-05
192898,2,1,4,0.0,5.2e-05
192903,3,4,13672,0.0082,3.5e-05
192960,0,0,1,0.0,6e-06
193573,0,0,1,0.0,6e-06
193634,0,0,1,0.0,6e-06
194101,0,0,1,0.0,6e-06
194216,1,282,13672,0.0,8e-06
194557,0,0,1,0.0,6e-06
194876,0,0,1,0.0,6e-06
195039,22,1077,13672,0.0107,6.3e-05
195548,0,0,1,0.0,6e-06
195571,0,0,1,0.0,6e-06
195893,0,0,1,0.0,6e-06
196139,0,0,1,0.0,6e-06
196181,0,0,1,0.0,6e-06
196638,1,0,2,0.0,3.6e-05
197197,0,0,1,0.0,6e-06
197668,1,0,2,0.0,3.6e-05
197815,0,0,1,0.0,6e-06
197944,1,0,2,0.0,3.6e-05
198482,0,0,1,0.0,6e-06
198649,0,0,1,0.0,6e-06
198940,0,0,1,0.0,6e-06
199024,0,0,1,0.0,6e-06
199051,0,0,1,0.0,6e-06
199499,0,0,1,0.0,6e-06
199630,0,0,1,0.0,6e-06
199653,0,0,1,0.0,6e-06
199820,3,2,13672,0.0027,3.8e-05
199905,0,0,1,0.0,6e-06
200165,54,2032,13672,0.0078,4.8e-05
200532,0,0,1,0.0,6e-06
200546,0,0,1,0.0,6e-06
200652,0,0,1,0.0,6e-06
201457,0,0,1,0.0,6e-06
201491,1,1,3,0.0,2.7e-05
201545,6,2,13672,0.0082,3.4e-05
201794,0,0,1,0.0,6e-06
201827,0,0,1,0.0,6e-06
202050,0,0,1,0.0,6e-06
202626,0,0,1,0.0,6e-06
203266,2,152,13672,0.0082,9e-06
204052,0,0,1,0.0,6e-06
204487,127,1721,13672,0.0061,0.000119
204548,0,0,1,0.0,6e-06
204807,0,0,1,0.0,6e-06
205193,0,0,1,0.0,6e-06
205720,0,0,1,0.0,6e-06
205981,0,0,1,0.0,6e-06
206056,0,0,1,0.0,6e-06
206094,31,1301,13672,0.0077,2.9e-05
206866,0,0,1,0.0,6e-06
207104,0,0,1,0.0,6e-06
207495,0,0,1,0.0,6e-06
208295,0,0,1,0.0,6e-06
208488,1,1,13672,0.0,1.8e-05
208779,0,0,1,0.0,6e-06
208934,0,0,1,0.0,6e-06
209662,0,0,1,0.0,6e-06
209997,0,0,1,0.0,6e-06
210025,0,0,1,0.0,6e-06
210114,0,0,1,0.0,6e-06
210266,0,0,1,0.0,6e-06
210351,0,0,1,0.0,6e-06
210598,2,9,13672,0.0082,1.7e-05
211273,1,545,13672,0.0,8e-06
211374,0,0,1,0.0,6e-06
211625,0,0,1,0.0,6e-06
211904,64,1308,13672,0.0041,7.4e-05
212263,0,0,1,0.0,6e-06
212516,0,0,1,0.0,6e-06
